,accuracy,precision,recall,f1,loss,lr,iter,source
0,0.09371128678321838,0.1343085765838623,0.09371128678321838,0.06315822154283524,2.306145429611206,0.00095,0,train
1,0.10000000149011612,0.009999999776482582,0.10000000149011612,0.01818181946873665,2.302825450897217,0.00095,0,test
2,0.11509999632835388,0.04752570390701294,0.11509999632835388,0.0525880828499794,8.900288581848145,0.0009373333839999999,26,test
3,0.0997999981045723,0.03497399017214775,0.0997999981045723,0.0183330699801445,3.638760566711426,0.0009246667679999998,52,test
4,0.10579999536275864,0.02070656791329384,0.10579999536275864,0.031190548092126846,2.886686086654663,0.0009120001519999997,78,test
5,0.11349999904632568,0.027419229969382286,0.11349999904632568,0.038993459194898605,2.591668128967285,0.0008993335359999996,104,test
6,0.10000000149011612,0.009999999776482582,0.10000000149011612,0.01818181946873665,2.3680436611175537,0.0008866669199999993,130,test
7,0.17389999330043793,0.09483037143945694,0.17389999330043793,0.05861160531640053,2.28525710105896,0.0008740003039999992,156,test
8,0.17809998989105225,0.117893286049366,0.17809998989105225,0.06404294073581696,2.2644691467285156,0.0008613336879999991,182,test
9,0.24620001018047333,0.1950959414243698,0.24620001018047333,0.15264610946178436,2.2236006259918213,0.0008486670719999988,208,test
10,0.19850000739097595,0.266631543636322,0.19850000739097595,0.10502170026302338,2.2029483318328857,0.0008360004559999987,234,test
11,0.1656000018119812,0.22189056873321533,0.1656000018119812,0.09004753828048706,2.215393304824829,0.0008233338399999985,260,test
12,0.25620001554489136,0.33529132604599,0.25620001554489136,0.17602166533470154,2.1058058738708496,0.0008106672239999982,286,test
13,0.2565000057220459,0.3219716250896454,0.2565000057220459,0.18912623822689056,2.063218116760254,0.0007980006079999979,312,test
14,0.2468000054359436,0.44006243348121643,0.2468000054359436,0.18471825122833252,2.0147998332977295,0.0007853339919999977,338,test
15,0.31279999017715454,0.5101229548454285,0.31279999017715454,0.25414878129959106,1.8848546743392944,0.0007726673759999975,364,test
16,0.35339999198913574,0.5752854347229004,0.35339999198913574,0.30141228437423706,1.774436354637146,0.0007600007599999972,390,test
17,0.381600022315979,0.5534600019454956,0.381600022315979,0.364480197429657,1.7082959413528442,0.0007473341439999969,416,test
18,0.38370001316070557,0.5740669965744019,0.38370001316070557,0.35848647356033325,1.7120627164840698,0.0007346675279999967,442,test
19,0.421500027179718,0.5767568349838257,0.421500027179718,0.4050839841365814,1.589413046836853,0.0007220009119999964,468,test
20,0.5169000029563904,0.585925817489624,0.5169000029563904,0.5189393758773804,1.3749730587005615,0.0007093342959999962,494,test
21,0.5327000617980957,0.5876547694206238,0.5327000617980957,0.5420577526092529,1.3398000001907349,0.0006966676799999959,520,test
22,0.5543999671936035,0.6069709658622742,0.5543999671936035,0.5538612604141235,1.266194224357605,0.0006840010639999956,546,test
23,0.5597000122070312,0.5940573215484619,0.5597000122070312,0.5552763938903809,1.2426996231079102,0.0006713344479999953,572,test
24,0.5586999654769897,0.606050431728363,0.5586999654769897,0.5448819398880005,1.2177329063415527,0.000658667831999995,598,test
25,0.5687999725341797,0.6140168309211731,0.5687999725341797,0.5501458644866943,1.2066575288772583,0.0006460012159999947,624,test
26,0.5593999624252319,0.6230906844139099,0.5593999624252319,0.5447683334350586,1.2201920747756958,0.0006333345999999944,650,test
27,0.561199963092804,0.6211864948272705,0.561199963092804,0.5497366189956665,1.2156203985214233,0.0006206679839999941,676,test
28,0.5816999673843384,0.6264303922653198,0.5816999673843384,0.5793588161468506,1.1905933618545532,0.0006080013679999938,702,test
29,0.576200008392334,0.6165322661399841,0.576200008392334,0.5673355460166931,1.2047293186187744,0.0005953347519999935,728,test
30,0.5742999911308289,0.6064465045928955,0.5742999911308289,0.562868595123291,1.2031173706054688,0.0005826681359999932,754,test
31,0.5983999967575073,0.6495490074157715,0.5983999967575073,0.5950491428375244,1.125128149986267,0.0005700015199999929,780,test
32,0.5846999883651733,0.6432027816772461,0.5846999883651733,0.5779768228530884,1.1961678266525269,0.0005573349039999926,806,test
33,0.5968999862670898,0.6457537412643433,0.5968999862670898,0.5911006927490234,1.1320359706878662,0.0005446682879999923,832,test
34,0.5457000136375427,0.638702929019928,0.5457000136375427,0.5298724174499512,1.3259474039077759,0.000532001671999992,858,test
35,0.5829999446868896,0.6511135101318359,0.5829999446868896,0.573198139667511,1.2294725179672241,0.0005193350559999918,884,test
36,0.6225000023841858,0.6580365896224976,0.6225000023841858,0.6211664080619812,1.0818315744400024,0.0005066684399999915,910,test
37,0.6207999587059021,0.6535090208053589,0.6207999587059021,0.6156109571456909,1.0780102014541626,0.0004940018239999912,936,test
38,0.6402000188827515,0.6636874079704285,0.6402000188827515,0.6393498778343201,1.015167236328125,0.00048133520799999125,962,test
39,0.6413000226020813,0.662287175655365,0.6413000226020813,0.6341891288757324,1.0289229154586792,0.0004686685919999916,988,test
40,0.6037999987602234,0.6510700583457947,0.6037999987602234,0.5931576490402222,1.1749809980392456,0.0004560019759999916,1014,test
41,0.6151000261306763,0.647269606590271,0.6151000261306763,0.6075829863548279,1.1404119729995728,0.00044333535999999156,1040,test
42,0.6359000205993652,0.6526393890380859,0.6359000205993652,0.6303877234458923,1.068849802017212,0.0004306687439999917,1066,test
43,0.6323000192642212,0.6523303985595703,0.6323000192642212,0.6266353130340576,1.0734206438064575,0.00041800212799999206,1092,test
44,0.6376000046730042,0.6583520174026489,0.6376000046730042,0.6350305080413818,1.0583031177520752,0.0004053355119999924,1118,test
45,0.6703000068664551,0.6794090270996094,0.6703000068664551,0.6699332594871521,0.9491962194442749,0.0003926688959999927,1144,test
