,accuracy,precision,recall,f1,loss,lr,iter,source
0,0.08291327953338623,0.08340876549482346,0.08291327953338623,0.060226745903491974,2.305199146270752,3.600000000000001e-05,0,train
1,0.10000000149011612,0.009999999776482582,0.10000000149011612,0.01818181946873665,2.302764654159546,3.600000000000001e-05,0,test
2,0.10000000149011612,0.009999999776482582,0.10000000149011612,0.01818181946873665,2.3181309700012207,7.367762949351023e-05,30,test
3,0.10000000149011612,0.009999999776482582,0.10000000149011612,0.01818181946873665,2.404449224472046,0.0001801382783247343,60,test
4,0.10000000149011612,0.009999999776482582,0.10000000149011612,0.01818181946873665,2.4276063442230225,0.00033681164611264647,90,test
5,0.10000000149011612,0.009999999776482582,0.10000000149011612,0.01818181946873665,2.561598777770996,0.000516368653676629,120,test
6,0.10000000149011612,0.009999999776482582,0.10000000149011612,0.01818181946873665,2.5987699031829834,0.0006874885491465006,150,test
7,0.10000000149011612,0.009999999776482582,0.10000000149011612,0.01818181946873665,2.677964210510254,0.0008203222953904004,180,test
8,0.10000000149011612,0.009999999776482582,0.10000000149011612,0.01818181946873665,2.618285655975342,0.0008916992411341955,210,test
9,0.10000000149011612,0.009999999776482582,0.10000000149011612,0.01818181946873665,2.62272310256958,0.0008998613729003518,240,test
10,0.10000000149011612,0.009999999776482582,0.10000000149011612,0.01818181946873665,2.57189679145813,0.0008988545877896647,270,test
11,0.10000000149011612,0.009999999776482582,0.10000000149011612,0.01818181946873665,2.6384687423706055,0.0008968756874898394,300,test
12,0.10000000149011612,0.009999999776482582,0.10000000149011612,0.01818181946873665,2.616215705871582,0.0008939289578582698,330,test
13,0.10010000318288803,0.04333633556962013,0.10010000318288803,0.018386179581284523,2.6172218322753906,0.0008900207808551684,360,test
14,0.17399999499320984,0.27214768528938293,0.17399999499320984,0.0933704823255539,2.4071505069732666,0.0008851596207216631,390,test
15,0.2150000035762787,0.3290655016899109,0.2150000035762787,0.17008830606937408,2.183370351791382,0.0008793560056481341,420,test
16,0.43470001220703125,0.6569865942001343,0.43470001220703125,0.3992145359516144,1.6021344661712646,0.0008726225049724987,450,test
17,0.6247999668121338,0.716880202293396,0.6247999668121338,0.600308358669281,1.0174353122711182,0.0008649737019578242,480,test
18,0.7864999771118164,0.8051497936248779,0.7864999771118164,0.7860483527183533,0.6578338742256165,0.0008564261622082278,510,test
19,0.8288000226020813,0.8339701890945435,0.8288000226020813,0.8226608037948608,0.4589657783508301,0.000846998397791466,540,test
20,0.8348000049591064,0.8351541757583618,0.8348000049591064,0.8314703106880188,0.4413364827632904,0.0008367108271459187,570,test
21,0.8276000022888184,0.8280667066574097,0.8276000022888184,0.8235905170440674,0.4586957097053528,0.0008255857308587983,600,test
22,0.7956000566482544,0.8098617792129517,0.7956000566482544,0.7824167013168335,0.5610489845275879,0.0008136472034113592,630,test
23,0.8438999652862549,0.8536231517791748,0.8438999652862549,0.8359123468399048,0.4406020939350128,0.0008009211009956165,660,test
24,0.8123999834060669,0.8203740119934082,0.8123999834060669,0.8046674132347107,0.5263978242874146,0.0007874349855155915,690,test
25,0.8115000128746033,0.8295767307281494,0.8115000128746033,0.8020089864730835,0.5277590155601501,0.0007732180648943659,720,test
26,0.8394999504089355,0.8403290510177612,0.8394999504089355,0.8356032967567444,0.46560102701187134,0.0007583011298162231,750,test
27,0.8260000348091125,0.8353418111801147,0.8260000348091125,0.819675087928772,0.5685569047927856,0.0007427164870408834,780,test
28,0.8385000228881836,0.8414708375930786,0.8385000228881836,0.8336808085441589,0.45326924324035645,0.0007264978894342558,810,test
29,0.8046000003814697,0.8133262991905212,0.8046000003814697,0.793251633644104,0.6136481165885925,0.000709680462867247,840,test
30,0.8269000053405762,0.844437301158905,0.8269000053405762,0.8172045946121216,0.5346978902816772,0.0006923006301409461,870,test
31,0.806600034236908,0.8212504386901855,0.806600034236908,0.7961366176605225,0.5797873735427856,0.0006743960321029483,900,test
32,0.7839000225067139,0.8021071553230286,0.7839000225067139,0.775138795375824,0.6918628215789795,0.0006560054461256608,930,test
33,0.7877000570297241,0.8060359954833984,0.7877000570297241,0.774958610534668,0.7498632073402405,0.0006371687021231494,960,test
34,0.7574000358581543,0.7892616987228394,0.7574000358581543,0.7471915483474731,0.8069449663162231,0.0006179265962884125,990,test
35,0.8104999661445618,0.8184605240821838,0.8104999661445618,0.8061414361000061,0.66767817735672,0.0005983208027379131,1020,test
36,0.7380000352859497,0.7705163955688477,0.7380000352859497,0.7220090627670288,0.9651874899864197,0.0005783937832547212,1050,test
37,0.851599931716919,0.8518610000610352,0.851599931716919,0.8476629257202148,0.43550214171409607,0.0005581886953257475,1080,test
38,0.8438000082969666,0.8438824415206909,0.8438000082969666,0.8415532112121582,1.145247220993042,0.000537749298672237,1110,test
39,0.8675000071525574,0.8673417568206787,0.8675000071525574,0.8658522367477417,0.36981961131095886,0.0005171198604759564,1140,test
40,0.8460000157356262,0.8480912446975708,0.8460000157356262,0.8419079184532166,0.43858736753463745,0.0004963450595063365,1170,test
41,0.8687999844551086,0.8702977299690247,0.8687999844551086,0.8655855059623718,0.3733905255794525,0.0004754698893562061,1200,test
42,0.8693000078201294,0.8685457706451416,0.8693000078201294,0.8668036460876465,0.3868955671787262,0.0004545395609956892,1230,test
43,0.8444000482559204,0.8479833602905273,0.8444000482559204,0.8408434391021729,0.45755547285079956,0.00043359940485531085,1260,test
44,0.8662000298500061,0.8658645153045654,0.8662000298500061,0.8635693788528442,0.3906855583190918,0.0004126947726503789,1290,test
