,accuracy,precision,recall,f1,loss,lr,iter,source
0,0.09620603919029236,0.12093284726142883,0.09620603919029236,0.06391321122646332,2.3014144897460938,0.0009,0,train
1,0.10000000149011612,0.009999999776482582,0.10000000149011612,0.01818181946873665,2.302973508834839,0.0009,0,test
2,0.14630000293254852,0.13252732157707214,0.14630000293254852,0.05299608036875725,4.079916477203369,0.0008909999999999996,30,test
3,0.10000000149011612,0.009999999776482582,0.10000000149011612,0.01818181946873665,2.974614143371582,0.0008819999999999994,60,test
4,0.10000000149011612,0.009999999776482582,0.10000000149011612,0.01818181946873665,2.8208444118499756,0.0008729999999999998,90,test
5,0.10000000149011612,0.009999999776482582,0.10000000149011612,0.01818181946873665,2.883481740951538,0.0008640000000000002,120,test
6,0.10000000149011612,0.009999999776482582,0.10000000149011612,0.01818181946873665,2.91170597076416,0.0008550000000000007,150,test
7,0.10000000149011612,0.009999999776482582,0.10000000149011612,0.01818181946873665,2.793205499649048,0.0008460000000000005,180,test
8,0.1730000078678131,0.08539344370365143,0.1730000078678131,0.05852869898080826,2.885377883911133,0.0008370000000000005,210,test
9,0.21220000088214874,0.10331457853317261,0.21220000088214874,0.11045017838478088,2.8681840896606445,0.0008280000000000009,240,test
10,0.20479999482631683,0.06934982538223267,0.20479999482631683,0.09569486230611801,2.71737003326416,0.0008190000000000012,270,test
11,0.24500000476837158,0.22586017847061157,0.24500000476837158,0.1475580930709839,2.596014976501465,0.0008100000000000011,300,test
12,0.2705000042915344,0.3170785903930664,0.2705000042915344,0.1959829330444336,2.283083200454712,0.0008010000000000011,330,test
13,0.3073999881744385,0.39856305718421936,0.3073999881744385,0.21232062578201294,2.135453701019287,0.0007920000000000014,360,test
14,0.4010999798774719,0.4684080183506012,0.4010999798774719,0.34798476099967957,1.8563679456710815,0.0007830000000000015,390,test
15,0.38040000200271606,0.6654922962188721,0.38040000200271606,0.33395916223526,1.797661304473877,0.000774000000000001,420,test
16,0.5123999714851379,0.6082536578178406,0.5123999714851379,0.48120802640914917,1.581878662109375,0.0007650000000000012,450,test
17,0.5186000466346741,0.6488249897956848,0.5186000466346741,0.49719446897506714,1.5970386266708374,0.0007560000000000016,480,test
18,0.5577999949455261,0.711826741695404,0.5577999949455261,0.5382012724876404,1.38917076587677,0.0007470000000000011,510,test
19,0.6589999794960022,0.7156920433044434,0.6589999794960022,0.6508267521858215,0.9414348602294922,0.0007380000000000014,540,test
20,0.7524000406265259,0.7834914922714233,0.7524000406265259,0.7480553984642029,0.6845719218254089,0.0007290000000000016,570,test
21,0.7307000160217285,0.7705801725387573,0.7307000160217285,0.7296948432922363,0.7510905265808105,0.0007200000000000016,600,test
22,0.7468000650405884,0.7784204483032227,0.7468000650405884,0.7504311800003052,0.721609354019165,0.0007110000000000018,630,test
23,0.78329998254776,0.7934248447418213,0.78329998254776,0.7821789383888245,0.6162426471710205,0.0007020000000000015,660,test
24,0.8034999966621399,0.8144758939743042,0.8034999966621399,0.797730028629303,0.5350151658058167,0.0006930000000000019,690,test
25,0.7599999904632568,0.7844315767288208,0.7599999904632568,0.7555335760116577,0.6741332411766052,0.0006840000000000018,720,test
26,0.8408999443054199,0.8462701439857483,0.8408999443054199,0.8412724137306213,0.4456726908683777,0.000675000000000002,750,test
27,0.8177000284194946,0.8325680494308472,0.8177000284194946,0.8189923167228699,0.5324389338493347,0.0006660000000000018,780,test
28,0.7182999849319458,0.7676144242286682,0.7182999849319458,0.7131534218788147,0.7986568212509155,0.0006570000000000018,810,test
29,0.7734999656677246,0.7945766448974609,0.7734999656677246,0.7600361108779907,0.5975399017333984,0.0006480000000000015,840,test
30,0.8288999795913696,0.8427766561508179,0.8288999795913696,0.8283896446228027,0.45928266644477844,0.0006390000000000017,870,test
31,0.8345000743865967,0.8379170894622803,0.8345000743865967,0.8316869735717773,0.4527810513973236,0.0006300000000000021,900,test
32,0.8119000196456909,0.8220964074134827,0.8119000196456909,0.8084906339645386,0.5167716145515442,0.0006210000000000026,930,test
33,0.8181999921798706,0.8317155838012695,0.8181999921798706,0.8128811120986938,0.4823994040489197,0.000612000000000003,960,test
34,0.8145999908447266,0.8231086134910583,0.8145999908447266,0.8103383779525757,0.505275547504425,0.0006030000000000034,990,test
35,0.8359000086784363,0.8371323347091675,0.8359000086784363,0.8315317630767822,0.43608447909355164,0.0005940000000000032,1020,test
36,0.8331999778747559,0.8401896953582764,0.8331999778747559,0.8307825326919556,0.4353782832622528,0.0005850000000000038,1050,test
37,0.7689999938011169,0.7969583868980408,0.7689999938011169,0.7499051690101624,0.6262437701225281,0.0005760000000000039,1080,test
38,0.7753999829292297,0.7957843542098999,0.7753999829292297,0.7586038112640381,0.6043124198913574,0.0005670000000000042,1110,test
39,0.8140000104904175,0.8195777535438538,0.8140000104904175,0.8084689974784851,0.5073022842407227,0.0005580000000000035,1140,test
40,0.8217999935150146,0.8323346376419067,0.8217999935150146,0.8130602836608887,0.4597715735435486,0.0005490000000000037,1170,test
41,0.8680999875068665,0.870512843132019,0.8680999875068665,0.865953266620636,0.3673801124095917,0.0005400000000000039,1200,test
42,0.8732000589370728,0.8733024597167969,0.8732000589370728,0.8726799488067627,0.34388476610183716,0.0005310000000000042,1230,test
43,0.8540999889373779,0.860704243183136,0.8540999889373779,0.849658727645874,0.39189282059669495,0.0005220000000000042,1260,test
44,0.8214000463485718,0.8345324993133545,0.8214000463485718,0.8164324760437012,0.4876493215560913,0.0005130000000000047,1290,test
